"STORE_SN","AREA_SD_CODE","AREA_DETAIL_CODE","PREF_SN","STORE_NM","STORE_ADDR","STORE_SCORE","LATITUDE","LONGITUDE"
"S200820_1597904662043","01","010607","10000000","메호르","서울특별시 광진구 화양동 11-1","0","37.542810697974","127.07093100955"
"S200820_1597911712325","01","012314","00100000","그분이 오시다","서울특별시 종로구 낙원동 110 경한빌딩","0","37.572667700811","126.98933567527"
"S200911_1599787178880","01","010607","01000000","서울230","서울특별시 광진구 화양동 2-30","0","37.544294943585","127.071761308"
"S200911_1599788371837","01","010607","01000000","화양과자","서울특별시 광진구 화양동 34-43","0","37.544454559148","127.06914527267"
"S200914_1600047915965","01","010607","01000000","프롬커피로스터스","서울특별시 광진구 화양동 33-29","5","37.545118323503","127.06876357938"
"S200914_1600048527242","01","010607","01000000","모츠커피","서울특별시 광진구 화양동 15-20 1층","0","37.544663109705","127.07045536938"
"S200914_1600049013837","01","010607","00010000","위티스","서울특별시 광진구 화양동 16-44","0","37.545272289354","127.06886351157"
"S200914_1600075931167","01","010108","01000000","웻커피 신사","서울특별시 강남구 신사동 507-3 1층","0","37.519927434891","127.02005954049"
"S200915_1600153709939","01","010108","00010000","나이스웨더","서울특별시 강남구 신사동 523-19","0","37.520850146836","127.02158599339"
"S200915_1600156118631","01","012326","10000000","피자보이시나 대학로점","서울특별시 종로구 명륜4가 146-1","0","37.581866855029","126.99986519575"
"S200915_1600156475390","01","011609","10000000","&meal","서울특별시 성동구 성수동1가 8-29","0","37.546845358879","127.04693498434"
"S200915_1600156976348","01","011609","01000000","블루보틀 성수 카페","서울특별시 성동구 성수동1가 656-302","0","37.548105463849","127.04565145958"
"S200915_1600157449900","01","012134","01000000","송정리","서울특별시 용산구 한남동 683-18 1층","0","37.536440258562","127.00137741743"
"S200915_1600157887531","01","012302","10000000","우드앤브릭 종각점","서울특별시 종로구 견지동 110 대성스카이렉스빌딩 105호","0","37.572231262868","126.98258330042"
"S200915_1600158192720","01","012315","01000000","힐사이드테이블","서울특별시 종로구 내수동 110-48 1층","0","37.572896388968","126.97095943679"
"S200915_1600158545526","01","012439","01000000","취향로3가","서울특별시 중구 을지로3가 320-11 2층","0","37.565333512638","126.99147225547"
"S200915_1600158765850","01","012424","01000000","커피 스니퍼","서울특별시 중구 북창동 11-3","0","37.563401236712","126.97842479954"
"S200915_1600161672922","01","011309","01000000","망원동티라미수 본점","서울 마포구 망원동 399-36","0","37.554788508788","126.90509462755"
"S200917_1600309756114","01","010607","00100000","벌툰 건대점","서울특별시 광진구 화양동 7-44","0","37.540935202422","127.06847613788"
"S200917_1600311371930","01","010607","00010000","위모먼트","서울특별시 광진구 화양동 12-39","0","37.543903632375","127.07012531403"
"S200917_1600311977981","01","010607","01000000","최가커피회관","서울특별시 광진구 화양동 12-34","0","37.543393827677","127.0706069223"
"S200918_1600392820917","01","010607","01000000","열매제과점","서울특별시 광진구 화양동 36-60 1층","0","37.543635382279","127.06696012797"
"S200918_1600409934173","01","010209","00100000","큐브이스케이프 천호점","서울특별시 강동구 천호동 453-22","0","37.538646726827","127.12748050051"
"S200918_1600410406535","01","010209","00100000","악쓰는하마코인노래방","서울특별시 강동구 천호동 410-13","0","37.539351993241","127.1278117485"
"S200922_1600739039909","01","011610","00010000","틸테이블","서울특별시 성동구 성수동2가 317-3","0","37.54391000581","127.05729269489"
"S200922_1600739371655","01","011610","00010000","에티튜드엘","서울특별시 성동구 성수동2가 315-85","0","37.543405261222","127.05614480939"
"S200922_1600740109367","01","011610","01000000","맛을 그리다","서울특별시 성동구 성수동2가 315-7","0","37.542730087997","127.05622121726"
"S200922_1600741136337","01","010607","01000000","느린마을양조장 건대점","서울특별시 광진구 화양동 7-12","0","37.540619153588","127.06953242815"
"S200922_1600741332445","01","010607","00010000","캔들나무 건대역점","서울특별시 광진구 화양동 2-11","0","37.544734516051","127.07266116204"
"S200925_1601000280376","01","011811","00001000","송파나루길","서울 송파구 석촌호수로 197 송파나루휴게소","0","37.508814723736","127.10292272795"
"S200925_1601002235861","01","010108","10000000","칙피스","서울특별시 강남구 신사동 540-18","0","37.519101657964","127.02479891847"
"S200925_1601003202308","01","012355","00010000","아씨방앗간","서울특별시 종로구 익선동 166-68","0","37.573696894924","126.98957081977"
"S200925_1601003986460","01","012355","01000000","카페온화 익선점","서울특별시 종로구 익선동 166-39","0","37.573284694349","126.98983676188"
"S200925_1601005197110","01","012362","00010000","종로책방","서울 종로구 종로2가 84-10, 지하 1층","0","37.569893680418","126.98736951441"
"S200925_1601027099143","01","011616","01000000","소재","서울특별시 성동구 행당동 19-96 3층","0","37.558646758194","127.03998233723"
"S200925_1601027813495","01","011616","00100000","윙보드게임카페","서울특별시 성동구 행당동 19-101","0","37.558578454385","127.04044726682"
"S200928_1601261365940","01","011616","01000000","갈십리","서울특별시 성동구 행당동 19-108","0","37.558920906581","127.04045419359"
"S200928_1601261900363","01","012463","00100000","놀숲 충무로동국대점","서울특별시 중구 충무로5가 79-1 3층","0","37.561606342743","126.99818926764"
"S200928_1601262298940","01","011616","00100000","놀숲 한양대점","서울특별시 성동구 행당동 19-98","0","37.558868413177","127.04064727984"
"S200928_1601263319690","01","011616","00100000","리얼샷 한양대점","서울특별시 성동구 행당동 4-36","0","37.560257987783","127.04088979122"
"S200928_1601272438287","01","012463","10000000","모리짱","서울특별시 중구 충무로5가 85-4","0","37.561271363645","126.99800133448"
"S200928_1601274597331","01","012468","01000000","옴뇸뇸","서울특별시 중구 필동2가 97-2","0","37.558965872414","126.99601753569"
"S200928_1601275175388","01","011616","00100000","통툰 왕십리역점","서울특별시 성동구 행당동 3-11 지하1층","0","37.560721146242","127.04022736961"
"S200928_1601275653977","01","010607","00100000","트루이스케이프 건대점","서울특별시 광진구 화양동 15-54 2층 트루이스케이프룸 건대점","0","37.544278915344","127.06972458453"
"S200928_1601276065579","01","010607","00100000","트루이스케이프룸 건대2호점","서울특별시 광진구 화양동 9-66","0","37.542610092748","127.06948505327"
"S200928_1601278074639","01","010607","01000000","사사이룸","서울특별시 광진구 화양동 489","0","37.545920460721","127.07682225441"
"S201007_1602040551089","01","010607","00010000","꽃한날","서울특별시 광진구 화양동 33-13","0","37.545511888564","127.06839655819"
"S201007_1602042464442","01","011703","00100000","셜록홈즈 성신여대점","서울특별시 성북구 동선동1가 87 4층","0","37.592388631668","127.01783062009"
"S201007_1602053106305","01","011704","00100000","놀숲 성신여대점","서울특별시 성북구 동선동2가 134","0","37.590883156027","127.01882420396"
"S201007_1602054756496","01","011703","00100000","짱오락실 성신여대점","서울특별시 성북구 동선동1가 2-14","0","37.592223918798","127.01752705174"
"S201015_1602745634781","01","010605","01000000","카페에이룸","서울특별시 광진구 자양동 855","0","37.533081514966","127.06777049739"
"S201016_1602811536955","01","011703","00010000","세인스","서울특별시 성북구 동선동1가 85-111 1층","0","37.59184584096","127.01865303767"
"S201016_1602815603182","01","011703","00100000","모두막 성신여대점","서울특별시 성북구 동선동1가 89","0","37.592499381753","127.01814622225"
"S201016_1602816078709","01","011703","00100000","쇼미더VR 성신여대점","서울특별시 성북구 동선동1가 41 젬스톤빌딩 지하1층","0","37.591211476187","127.01713272284"
"S201016_1602831767524","01","012322","00100000","미어캣파크","서울특별시 종로구 동숭동 1-113","0","37.581612563066","127.00282359383"
"S201016_1602832218243","01","012324","00100000","라쿤카페 꾸꾸네","서울특별시 종로구 명륜2가 38-3 기영빌딩 5층","0","37.583374195003","127.00017337077"
"S201016_1602833131709","01","012326","00010000","퍼플퀸","서울특별시 종로구 명륜4가 154-17","0","37.581880076432","126.9992989257"
"S201016_1602833799768","01","010605","01000000","로이베이커리카페","서울특별시 광진구 자양동 553-476","0","37.534320649931","127.06836606831"
"S201016_1602834271297","01","010605","01000000","숲숲커피","서울특별시 광진구 자양동 227-1","0","37.537910484402","127.07686443854"
"S201016_1602835208318","01","010605","01000000","카페구들","서울특별시 광진구 자양동 583-11 1층","0","37.531758827909","127.07488105351"
"S201016_1602839008522","01","010607","01000000","모지니","서울특별시 광진구 화양동 16-20 1층","0","37.545116449426","127.06966891148"
"S201028_1603871598445","01","010605","00100000","더 메이즈 던전","서울특별시 광진구 자양동 10-1","5","37.540664614048","127.06615978888"
"S201109_1604904318616","01","010607","01000000","북카페세모","서울특별시 광진구 화양동 8-43","0","37.541900297176","127.06974282417"
"S201109_1604911348239","01","012468","01000000","에빈의커피이야기","서울특별시 중구 필동2가 70-5","0","37.560186369338","126.99649917578"
"S201125_1606267249420","01","011735","00100000","보드게임카페로직","서울특별시 성북구 안암동5가 102-32","0","37.584608087511","127.02925515366"
"S201125_1606268263566","01","011735","00100000","만화카페통툰 안암점","서울특별시 성북구 안암동5가 104-6","0","37.583696647256","127.0290858346"
"S201125_1606270154252","01","011811","10000000","곱품닭 곱도리식당 잠실신천점","서울특별시 송파구 잠실동 180-9 1층","0","37.510863682361","127.08183523728"
"S201125_1606270549009","01","011811","01000000","한스 잠실새내점","서울특별시 송파구 잠실동 184-5","0","37.511407311823","127.08454328488"
"S201126_1606355683403","01","011805","00100000","핑거맵","서울특별시 송파구 방이동 149-21","0","37.512373","127.113823"
"S201127_1606440321305","01","010607","10000000","만족식당","서울특별시 광진구 화양동 18-3 1층","0","37.547787740003","127.07020155044"
"S201201_1606794510999","01","011504","00100000","스트라이크팡 강남점","서울특별시 서초구 서초동 1307-18","5","37.500256088666","127.02532680933"
"S201201_1606816166082","01","011504","00100000","넥스트에디션 강남3호점","서울특별시 서초구 서초동 1307-18 피렌체타워 5층","0","37.500265191499","127.02533800055"
"S201209_1607481938960","01","011312","00100000","포토를담다","서울특별시 마포구 서교동 365-7","2","37.553528498117","126.92197195133"
"S202590_1655175661665","01","010105","01000000","커피빈 코엑스인터점","서울특별시 강남구 삼성동 159 코엑스인터콘티넨탈서울","0","37.5128784","127.0572911"
"S210104_1610341729905","01","010706","00001000","디큐브시티해바라기공원","서울 구로구 신도림동 360-94","0","37.509605407715","126.89025878906"
"S210104_1610341729910","01","010704","00001000","신구로유수지생태공원","서울 구로구 구로동","0","37.493041992188","126.87575531006"
"S210104_1610341729931","01","010508","00001000","낙성대야외놀이마당","서울 관악구 봉천동","0","37.477962493896","126.95346069336"
"S210104_1610341729955","01","010204","00001000","일자산도시자연공원잔디광장","서울 강동구 둔촌동","0","37.523490905762","127.13672637939"
"S210106_1610341729963","01","010801","00001000","먹거리촌","서울 금천구 가산동","0","37.476905822754","126.89173126221"
"S210106_1610341729970","01","010901","00001000","화랑대 철도공원","서울 노원구 공릉동 29-51","0","37.624202728271","127.09308624268"
"S210106_1610341729998","01","010902","00001000","햇빛공원","서울 노원구 상계동 644","0","37.66682434082","127.06105804443"
"S210106_1610341730013","01","011004","00001000","뚝딱뚝딱놀이터 1호","서울 도봉구 창동 381","0","37.643074035645","127.04862976074"
"S210106_1610341730032","01","011107","00001000","청량리통닭골목","서울 동대문구 제기동 635-1","0","37.580478668213","127.04253387451"
"S210106_1610341730039","01","011110","00001000","휘경동 철도건널목","서울 동대문구 휘경동 194-43","0","37.59118270874","127.06032562256"
"S210106_1610341730045","01","010801","00010000","구로공단 노동자생활체험관","서울 금천구 가산동 39-7","0","37.482818603516","126.88363647461"
"S210106_1610341730046","01","010801","00010000","G밸리 패션지원센터","서울 금천구 가산동 60-8","0","37.477596282959","126.88907623291"
"S210106_1610341730047","01","010901","00010000","서울생활사박물관","서울 노원구 공릉동 622","0","37.619617462158","127.07679748535"
"S210106_1610341730049","01","011004","00010000","국립현대미술관 창동레지던시","서울 도봉구 창동 601-107 창동레지던시","0","37.640693664551","127.03944396973"
"S210106_1610341730067","01","010802","00100000","행복한 아이","서울 금천구 독산동 901-1 한국원자력문화재단","0","37.480361938477","126.90827941895"
"S210106_1610341730068","01","010904","00100000","중계마을","서울 노원구 중계본동 104-3","0","37.651851654053","127.08148956299"
"S210106_1610341730075","01","010901","00100000","공릉동근린공원물놀이장","서울 노원구 공릉동","0","37.62487411499","127.07383728027"
"S210106_1610341730080","01","011001","00100000","도봉구목재문화체험장","서울 도봉구 도봉동 282-292","0","37.687152862549","127.03919219971"
"S210106_1610341730084","01","011110","00100000","배봉산 유아숲체험장","서울 동대문구 휘경동 산6-83","0","37.58500289917","127.06495666504"
"S210107_1610000853086","01","011209","00001000","동작충효길3코스(한강나들길)","서울특별시 동작구 흑석동 263","0","37.509807149974","126.96494913994"
"S210107_1610001698297","01","011205","10000000","남성시장","서울특별시 동작구 사당동 88-3","0","37.488137249034","126.98156518539"
"S210110_1610293533119","01","011318","01000000","폴링디저트","서울특별시 마포구 연남동 390-56","5","37.562254519955","126.92537769713"
"S210111_1610939683001","01","010303","00001000","수유리먹자골목","서울 강북구 수유동 141","0","37.642646789551","127.02684783936"
"S210111_1610939683003","01","010304","00001000","우이동계곡","서울 강북구 우이동","0","37.663261413574","127.00044250488"
"S210111_1610939683004","01","010303","00001000","대동문","서울 강북구 수유동 산127-1","0","37.637268066406","126.99701690674"
"S210111_1610939683006","01","010303","00001000","419카페거리","서울 강북구 수유동 535-221","0","37.644058227539","127.00426483154"
"S210111_1610939683011","01","010302","00100000","오동근린공원 유아숲체험장","서울 강북구 번동 산17-13","0","37.63236618042","127.03225708008"
"S210111_1610939683015","01","010301","00001000","삼각산도시자연공원","서울 강북구 미아동 산108-19","0","37.621082305908","127.00845336914"
"S210111_1610939683032","01","011207","00001000","양녕대군이제묘역","서울 동작구 상도동","0","37.497997283936","126.95321655273"
"S210111_1610939683036","01","011208","00001000","보라매공원중앙바닥분수","서울 동작구 신대방동","0","37.488941192627","126.91004943848"
"S210111_1610939683054","01","011413","00001000","바람산어린이공원","서울 서대문구 창천동 4-54","0","37.558280944824","126.94022369385"
"S210111_1610939683057","01","011413","00001000","신촌이대거리","서울 서대문구 창천동","0","37.558601379395","126.93419647217"
"S210111_1610939683059","01","011413","00010000","신촌플레이버스","서울 서대문구 창천동 31-123 신촌플레이버스","0","37.55700302124","126.93655395508"
"S210111_1610939683060","01","011413","00010000","신촌문화발전소","서울 서대문구 창천동 4-113","0","37.557960510254","126.93975830078"
"S210111_1610939683063","01","011409","00001000","연세대학교 신촌캠퍼스광혜원","서울 서대문구 신촌동 134 연세의료원","0","37.564712524414","126.93949890137"
"S210111_1610939683066","01","011419","00100000","백련산매바위유아숲체험장","서울 서대문구 홍은동 310-1","0","37.582782745361","126.93070983887"
"S210111_1610939683073","01","011404","00001000","이화여자대학교 모두의거리","서울 서대문구 대현동 34-23","0","37.559459686279","126.94473266602"
"S210111_1610939683077","01","011413","00001000","연세대학교 모두의거리","서울 서대문구 창천동 33-16","0","37.558444976807","126.93663024902"
"S210111_1610939683079","01","011504","00010000","예술의전당한가람미술관","서울 서초구 서초동 700","0","37.481090545654","127.01525878906"
"S210111_1610939683082","01","011502","00001000","반포대교달빛무지개분수","서울 서초구 반포동","0","37.500476837158","126.98606109619"
"S210111_1610939683088","01","011504","00001000","강남역푸드트럭존","서울 서초구 서초동 1318-11","0","37.498081207275","127.02707672119"
"S210111_1610939683096","01","011503","00001000","뒷벌어린이공원","서울 서초구 방배동 821-1","0","37.490428924561","126.98686981201"
"S210111_1610939683120","01","011504","00001000","평화의소녀상","서울 서초구 서초동","0","37.490081787109","127.0193939209"
"S210111_1610939683121","01","011609","00001000","서울숲","서울 성동구 성수동1가 685-20","0","37.545055389404","127.04079437256"
"S210111_1610939683123","01","011609","00010000","더페이지갤러리","서울 성동구 성수동1가 685-696 갤러리아 포레 G205","0","37.545791625977","127.04242706299"
"S210111_1610939683125","01","011610","00001000","성수동카페거리","서울 성동구 성수동2가","0","37.539817810059","127.05688476562"
"S210111_1610939683126","01","011616","00001000","왕십리곱창거리","서울 성동구 행당동","0","37.558567047119","127.03618621826"
"S210111_1610939683129","01","011609","00001000","성수동갈비골목","서울 성동구 성수1가2동 668-21","0","37.547073364258","127.04402923584"
"S210111_1610939683130","01","011609","00001000","서울숲 가족마당","서울 성동구 성수동1가 685-37","0","37.54508972168","127.03942108154"
"S210111_1610939683134","01","011605","00001000","왕십리문화공원","서울 성동구 도선동","0","37.563789367676","127.03352355957"
"S210111_1610939683142","01","011609","00001000","서울숲정수식물원","서울 성동구 성수동1가 676-1","0","37.548885345459","127.04039001465"
"S210111_1610939683149","01","011737","00001000","북한산국립공원","서울 성북구 정릉동","0","37.601455688477","127.01667022705"
"S210111_1610939683156","01","011722","00001000","삼군부총무당","서울 성북구 삼선동1가","0","37.584499359131","127.00820159912"
"S210111_1610939683157","01","011722","00001000","369마을","서울 성북구 삼선동1가 28 2층","0","37.587379455566","127.00703430176"
"S210111_1610939683162","01","011729","00100000","예향재","서울 성북구 성북동 226-37","0","37.593894958496","126.98867034912"
"S210111_1610939683172","01","011729","00001000","성북동쉼터","서울 성북구 성북동 118-2","0","37.592517852783","126.99780273438"
"S210111_1610939683173","01","011702","00100000","개운산공원서울유아숲체험장","서울 성북구 돈암동 6-1 개운산","0","37.598152160645","127.02547454834"
"S210111_1610939683174","01","011728","00001000","중앙정보부강당","서울 성북구 석관동","0","37.612957000732","127.06141662598"
"S210111_1610939683182","01","011805","00100000","올림픽공원나홀로나무","서울 송파구 방이동","0","37.510932922363","127.12392425537"
"S210111_1610939683183","01","011804","00100000","송파파크하비오워터킹덤워터파크&찜질스파","서울 송파구 문정동 618 202동 지하1층","0","37.480617523193","127.12367248535"
"S210111_1610939683190","01","011811","00001000","RM 숲 1호","서울 송파구 잠실동 1-1","0","37.518981933594","127.07440948486"
"S210111_1610939683196","01","011811","00001000","송파나루공원","서울 송파구 잠실동 47","0","37.508792877197","127.10233306885"
"S210111_1610939683206","01","011805","00001000","올림픽공원조각공원","서울 송파구 방이동 88","0","37.521041870117","127.11617279053"
"S210111_1610939683228","01","011804","00001000","문정근린공원","서울 송파구 문정동","0","37.490097045898","127.124168396"
"S210118_1611112650668","01","011901","00010000","생명과학박물관","서울 양천구 목동 405-207","0","37.523906707764","126.87200164795"
"S210118_1611112650675","01","011903","00100000","국제선센터 템플스테이","서울 양천구 신정동 319-11","0","37.520797729492","126.87012481689"
"S210118_1611112650700","01","012004","00001000","당산공원","서울 영등포구 당산동3가 385","0","37.52551651001","126.89577484131"
"S210118_1611112650701","01","012025","00010000","SeMA 벙커","서울 영등포구 여의도동 2-11 지하","0","37.525718688965","126.92427062988"
"S210118_1611112650706","01","012025","00100000","여의도 한강공원인라인스케이트장","서울 영등포구 여의도동","0","37.528400421143","126.93430328369"
"S210118_1611112650708","01","012025","00010000","한국잡지박물관","서울 영등포구 여의도동 44-31","0","37.519798278809","126.93029785156"
"S210118_1611112650710","01","012012","00001000","영화[어벤져스2]촬영지(문래동철강거리)","서울 영등포구 문래동3가","0","37.517604827881","126.89528656006"
"S210118_1611112650717","01","012012","00001000","문래철강단지","서울 영등포구 문래동","0","37.513938903809","126.89315795898"
"S210118_1611112650722","01","012008","00100000","원지공원물놀이장","서울 영등포구 대림동","0","37.498069763184","126.899559021"
"S210118_1611112650725","01","012025","00001000","여의도공원한국전통의숲","서울 영등포구 여의도동","0","37.523815155029","126.91891479492"
"S210118_1611112650727","01","012025","00010000","한국거래소 KRX홍보관","서울 영등포구 여의도동 33","0","37.523048400879","126.92802429199"
"S210118_1611112650728","01","012026","00001000","영등포공원분수대","서울 영등포구 영등포동","0","37.515151977539","126.91078948975"
"S210118_1611112650730","01","012016","00001000","신길동광장공원","서울 영등포구 신길동 431-28","0","37.499877929688","126.90602111816"
"S210118_1611112650739","01","012114","00010000","전쟁기념관 어린이박물관","서울 용산구 용산동1가 8-57 전쟁기념관","0","37.536315917969","126.97978973389"
"S210118_1611112650740","01","012125","00001000","이태원퀴논길","서울 용산구 이태원동","0","37.53454208374","126.99459838867"
"S210118_1611112650741","01","012115","00001000","후암동108계단","서울 용산구 용산동2가 1-1342","0","37.546264648438","126.98236846924"
"S210118_1611112650743","01","012133","00001000","용산역광장","서울 용산구 한강로3가","0","37.528285980225","126.96559906006"
"S210118_1611112650744","01","012125","00001000","이태원세계음식거리","서울 용산구 이태원동","0","37.534992218018","126.99308776855"
"S210118_1611112650745","01","012125","00001000","회나무길","서울 용산구 이태원동","0","37.539657592773","126.99290466309"
"S210118_1611112650748","01","012118","00001000","왜고개 성지","서울 용산구 용산동5가 2-5","0","37.529899597168","126.97199249268"
"S210118_1611112650749","01","012134","00100000","용산공예관","서울 용산구 한남동 728-10","0","37.539028167725","127.00207519531"
"S210118_1611112650750","01","012125","00001000","이태원부군당역사공원","서울 용산구 이태원동","0","37.536060333252","126.98973846436"
"S210118_1611112650755","01","012115","00100000","남산서울타워 한복문화체험관","서울 용산구 용산동2가 산1-3 남산서울타워 지하1층","0","37.548946380615","126.98941040039"
"S210118_1611112650756","01","012125","00100000","남산공원 한남유아숲체험장","서울 용산구 이태원동 258-371","0","37.542152404785","126.99742126465"
"S210118_1611112650757","01","012130","00010000","숙명여자대학교박물관","서울 용산구 청파동3가 115","0","37.544395446777","126.965965271"
"S210118_1611112650759","01","012134","00010000","한익환서울아트박물관","서울 용산구 한남동 722-9 (한남동)","0","37.538028717041","127.00497436523"
"S210118_1611112650763","01","012134","00100000","응봉공원 유아숲체험장","서울 용산구 한남동 산8-1","0","37.544483184814","127.00506591797"
"S210118_1611112650764","01","012133","00010000","용산역사박물관(2021년예정)","서울 용산구 한강로3가","0","37.529884338379","126.96480560303"
"S210118_1611112650767","01","012129","00001000","효창공원임정요인묘역","서울 용산구 청파동2가","0","37.54504776001","126.96031188965"
"S210118_1611112650778","01","012204","00001000","대조공원","서울 은평구 대조동","0","37.61544418335","126.91996002197"
"S210118_1611112650802","01","012501","00001000","나들이근린공원","서울 중랑구 망우동","0","37.604228973389","127.11276245117"
"S210118_1611112650803","01","012505","00001000","봉수대공원","서울 중랑구 신내동","0","37.606727600098","127.0916519165"
"S210118_1611112650806","01","012505","00001000","신내공원","서울 중랑구 신내동 652","0","37.613788604736","127.08918762207"
"S210120_1611123387648","01","010603","10000000","군자오리촌","서울특별시 광진구 군자동 473-16","0","37.557094920532","127.07816709259"
"S210122_1611280970588","01","011310","00100000","공유주방 마이키친 홍대상수점","서울특별시 마포구 상수동 93-113","0","37.548604103015","126.92243896555"
"S210122_1611281195936","01","012113","00100000","공유주방 바비키친","서울특별시 용산구 용문동 38-183","0","37.537051181188","126.95840597845"
"S210122_1611281774439","01","010110","00100000","공유주방 파티에이스 키친","서울특별시 강남구 역삼동 792-6","0","37.493298023274","127.03606984787"
"S210122_1611282432066","01","012455","00100000","배스랩","서울특별시 중구 주교동 152","0","37.568237876789","126.99711563214"
"S210122_1611283290252","01","010603","00100000","the box","서울특별시 광진구 군자동 503","0","37.548397883298","127.07102010204"
"S210122_1611283614637","01","010603","01000000","D 27","서울특별시 광진구 군자동 146-10","0","37.554065737195","127.07334910544"
"S210122_1611284122272","01","012366","10000000","초이라멘","서울특별시 종로구 종로6가 83","0","37.571497108697","127.00855070719"
"S210122_1611285908095","01","011413","00100000","꾼낚시카페 홍대신촌점","서울특별시 서대문구 창천동 5-21","0","37.558943774914","126.93989007391"
"S210122_1611286815131","01","010105","00100000","브이알존 코엑스 직영점","서울특별시 강남구 삼성동 159","0","37.512753025183","127.0597094769"
"S210122_1611287702547","01","011413","00100000","둘공파티룸","서울특별시 서대문구 창천동 52-158","0","37.559080337052","126.93603989836"
"S210201_1612162050247","01","011614","00100000","아트 스튜디오 플로우","서울특별시 성동구 응봉동 228-28","5","37.552023568783","127.03549507995"
"S210201_1612169810716","01","010603","01000000","설빙 군자역점","서울특별시 광진구 군자동 473-25 2층","0","37.557615126888","127.07730653655"
"S210203_1612333785667","01","012459","00100000","반지대학 명동캠퍼스","서울특별시 중구 충무로1가 25-32","0","37.561135400243","126.98315300179"
"S210203_1612335764692","01","012125","00100000","나무 소품 제작소","서울특별시 용산구 이태원동 210-12","0","37.539762225271","126.99255229498"
"S210204_1612402940651","01","011808","00100000","드링킹드로잉","서울특별시 송파구 송파동 108-10","5","37.50390206708","127.11175669451"
"S210205_1612504432112","01","012004","00100000","나무민지","서울특별시 영등포구 당산동3가 223-2","5","37.525766643331","126.89747103536"
"S210219_1613718756749","01","010413","00100000","벨커스","서울특별시 강서구 화곡동 958-1","0","37.549238221964","126.85205055533"
"S210228_1614502416375","01","010607","01000000","브렛서울","서울특별시 광진구 화양동 527 1층 101호","5","37.546688707953","127.07482105796"
"S210329_1616988645170","01","011609","10000000","소랑호젠","서울특별시 성동구 성수동1가 656-3","0","37.542713841716","127.0452336045"
"S210403_1617451371109","01","010102","10000000","상무초밥 강남역점","서울특별시 강남구 논현동 201-12","0","37.505125150823","127.02573854238"
"S210403_1617451649916","01","010110","10000000","압구정곱떡 강남점","서울특별시 강남구 역삼동 619-30","0","37.500834529174","127.02772824256"
"S210408_1617869976527","01","011325","01000000","그레이랩","서울특별시 마포구 합정동 367-9 1층","0","37.546260103451","126.91442675036"
"S210408_1617870218729","01","011312","10000000","스케줄합정","서울특별시 마포구 서교동 394-17","0","37.549068219291","126.91604959615"
"S210416_1618554255377","01","011303","10000000","서울호떡 신촌본점","서울특별시 마포구 노고산동 40-15 1층 서울호떡","0","37.555595059285","126.93923581052"
"S210426_1619419904365","01","011609","01000000","유어네이키드치즈","서울특별시 성동구 성수동1가 656-439","0","37.546858583884","127.0452260088"
"S210428_1619592095716","01","012322","00010000","봄날아트홀 2관","서울특별시 종로구 동숭동 1-153","0","37.579984807464","127.00426050158"
"S210428_1619594603735","01","012326","00100000","쪽집게사주타로","서울특별시 종로구 명륜4가 54-1","0","37.583102092885","126.99996189101"
"S210428_1619595699681","01","012133","01000000","팝퍼블","서울특별시 용산구 한강로3가 40-999","0","37.529863707149","126.96487569644"
"S210428_1619597021006","01","010110","10000000","훠궈나라 강남점","서울특별시 강남구 역삼동 813-8","0","37.502392315293","127.02650919589"
"S210428_1619597777891","01","012133","00010000","CGV 용산아이파크몰","서울특별시 용산구 한강로3가 40-999","0","37.530289722764","126.96516397362"
"S210429_1619674929775","01","011413","01000000","포티드","서울특별시 서대문구 창천동 5-58 1층","0","37.55818584445","126.93876899028"
"S210429_1619715594405","01","012322","01000000","반저","서울특별시 종로구 동숭동 1-49","0","37.583018498577","127.0028614509"
"S210505_1620211844620","01","011807","10000000","우사기식당","서울특별시 송파구 석촌동 293-3","0","37.502303005549","127.10761358543"
"S210505_1620212157690","01","011808","01000000","피치그레이","서울특별시 송파구 송파동 94","0","37.503679707668","127.1109449991"
"S210505_1620213017242","01","011808","10000000","야끼소바 니주마루","서울특별시 송파구 송파동 13-18 1층","0","37.507912821322","127.10711699929"
"S210515_1621054262151","01","011404","01000000","세렌디피티","서울특별시 서대문구 대현동 56-3","0","37.559095075896","126.9447095521"
"S210518_1621316845353","01","012322","00010000","라온아트홀","서울특별시 종로구 동숭동 1-61","0","37.581800898511","127.0027191851"
"S210619_1624085484257","01","012359","01000000","카페레이어드 안국점","서울특별시 종로구 재동 84-14","5","37.577747147909","126.98590461789"
"S210619_1624085707681","01","012304","10000000","소금집델리 안국","서울특별시 종로구 계동 101-12 1층","0","37.579408554108","126.98631230023"
"S210619_1624086027936","01","012331","01000000","꾸까 광화문점","서울특별시 종로구 사간동 125-2","0","37.576162701517","126.97979013358"
"S210730_1627638976407","01","012129","10000000","홍짜장 숙대점","서울특별시 용산구 청파동2가 71-90","0","37.54488094807","126.96761030419"
"S210804_1628046832462","01","012345","01000000","카페포엠","서울특별시 종로구 안국동 1","0","37.579287843979","126.98380057315"
"S210824_1629791883723","01","010407","10000000","파인스퀘어III입구","서울특별시 강서구 마곡동","0","37.561888030729","126.83725537416"
"S210909_1631172139015","01","010606","10000000","키야기","서울특별시 광진구 중곡동 47-19","0","37.560011167281","127.08123246656"
